STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DEWP,FRSHTT,GUST,MAX,MIN,MXSPD,PRCP,SLP,SNDP,STP,TEMP
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/1/6,-5.6,0,999.9,37.4,5.5,15.5,0,1014.9,999.9,584,19.8
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/1/7,-17.8,0,999.9,37.4,2.3,13.6,0,1020.9,0.4,584.8,16.7
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/1/8,-18.9,0,14.4,39.9,-2,5.8,0,1019.6,999.9,583.5,17.6
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/1/9,-16.1,0,999.9,41.7,-2,11.7,0,1014.1,999.9,582.4,19.3
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/1/10,-23.7,0,999.9,41.7,0.5,19.4,0,1016.3,999.9,583.7,19.5
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/1/11,-27,0,13.4,41.2,-2,3.9,0,1028.2,999.9,585.7,11.6
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/1/12,-27.8,0,999.9,34.5,-6.7,11.7,0,1027.2,999.9,584.3,12.1
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/1/13,-33.3,0,999.9,34.5,-6.7,3.9,0,1034.2,999.9,586.9,8.5
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/1/14,-31.8,0,999.9,31.6,-11,7.8,0,1037.7,999.9,587.5,9.4
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/1/15,-18.2,0,999.9,37.2,-6.3,3.9,0,1024.6,999.9,585.4,19.9
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/1/16,-5,1000,999.9,37.2,-7.2,11.7,0.02,1023,0.4,586.1,13.8
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/1/17,-19.8,0,999.9,27.3,-8.3,7.8,0,1042.8,999.9,589.7,5.7
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/1/18,-11.2,0,999.9,32.2,-8.3,13.6,0,1024.4,0.4,583.2,15.8
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/1/19,-18.9,0,999.9,32.2,-1.7,13.6,0,1013,999.9,579.6,14.8
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/1/20,-24.8,0,999.9,30.4,-6.2,13.6,0,1020.6,0.4,580.4,12.3
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/1/21,-15,0,999.9,27.5,-6.2,13.6,0,1030,999.9,584.8,7.9
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/1/22,-18.8,0,999.9,40.1,-9.4,19.4,0,1023.7,0.4,581.7,19.1
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/1/23,-19.2,0,999.9,45.9,16,17.5,0,996.2,999.9,578,30.6
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/1/24,-29.3,0,999.9,45.9,-0.4,15.5,0,1006.8,999.9,579.8,18.7
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/1/25,-28.1,0,999.9,37,-6.3,11.7,0,1020.6,0.4,581.1,11.9
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/1/26,-28.9,0,999.9,32.7,-8.1,11.7,0,1022,0.4,581.3,10.8
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/1/27,-30.7,0,999.9,30.6,-8.1,15.5,0,1026.8,0.4,583.5,10.4
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/1/28,-31.7,0,999.9,35.4,-8.9,11.7,0,1024.2,999.9,582.4,12.1
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/1/29,-30.1,0,999.9,35.4,-8.9,15.5,0,1015.4,0.4,578.8,15.8
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/1/30,-20.2,0,999.9,32.7,-6,7.8,0,1019,0.4,580.7,11.5
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/1/31,-25.6,0,999.9,22.5,-8.1,7.8,0,1031.6,999.9,584,6.9
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/2/1,-26.6,0,999.9,29.5,-8.1,7.8,0,1028.1,999.9,584.3,12
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/2/2,-27.4,0,999.9,30,-6.7,11.7,0,1030.3,0.4,586.1,11.6
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/2/3,-30,0,999.9,34.3,-6.7,13.6,0,1023.8,0.4,583.1,13.3
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/2/4,-28.4,0,999.9,34.3,-6.5,13.6,0,1028.1,999.9,585.1,11.4
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/2/5,-25.3,0,999.9,30.7,-8,9.7,0,1023.4,999.9,582.5,14.2
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/2/6,-5.6,1000,999.9,30.7,-8,9.7,0.08,1015.7,0.4,581.7,17.9
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/2/7,-14.3,0,999.9,26.1,-5.8,7.8,0,1031.2,0.4,587.9,10.9
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/2/8,-14.5,0,999.9,31.1,-10.3,7.8,0,1041.1,0.4,590.3,10.3
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/2/9,-13.3,0,999.9,35.4,-10.3,5.8,0,1024.9,999.9,585.7,15.2
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/2/10,-11.8,0,999.9,35.4,-4.2,9.7,0,1018.1,0.4,584.7,23.8
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/2/13,-25.5,0,999.9,33.3,-3.8,3.9,0,1026.4,999.9,586.2,17.6
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/2/14,-11.4,0,28.4,36.9,-3.8,11.7,0,1013.5,999.9,582.9,24.2
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/2/15,-12.4,0,999.9,36.9,7,7.8,0,1013.5,0.4,583.3,19.6
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/2/16,6.2,11000,999.9,30.6,9.3,5.8,0.02,1016.5,0.4,582.3,18.5
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/2/17,5.6,1000,999.9,28.6,2.3,3.9,0.07,1025.8,0.4,585.6,12.9
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/2/18,5.1,11000,999.9,27.7,0,5.8,0,1029.1,0.4,586.6,14.4
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/2/19,8.7,11000,999.9,27.7,0.1,5.8,0,1031.4,0.4,588.2,14.8
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/2/21,-6.2,0,28,39.7,-4,7.6,0,1027.7,999.9,588.4,15.8
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/2/22,-13.9,0,999.9,39.7,-4,13.6,0,1022,999.9,588.4,21.2
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/2/23,-15,0,31.5,41,1.4,15.5,0,1016.5,999.9,584.5,21.9
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/2/24,-10.5,0,999.9,41,1.6,11.7,0,1013.1,999.9,583.2,22.3
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/2/25,-15.3,0,999.9,39.2,1.9,13.6,0,1016,0.4,583.5,19.8
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/2/26,-13,0,999.9,43,1.9,13.6,0,1009.7,999.9,581.3,23.4
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/2/27,-13.2,0,999.9,52,1.9,9.7,0,998.8,0.4,578.4,29.4
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/2/28,-13.8,0,999.9,52,3.6,13.6,0,997.1,0.4,580.6,32.6
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/3/1,-18.8,0,999.9,52,9.9,13.6,0,1003.8,999.9,581.6,26.6
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/3/2,-18.6,0,27.6,47.7,7.3,9.7,0,1013.4,999.9,584.6,22.8
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/3/3,-22.8,0,999.9,40.6,2.5,13.6,0,1013.3,999.9,583.2,22.5
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/3/4,-18.3,0,999.9,40.6,2.5,15.5,0,1008.6,0.4,581.5,23.7
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/3/5,-16.2,0,30.7,39,7.3,7.8,0,1007.6,999.9,581.3,25.4
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/3/6,-6.6,10000,28,37.8,8.2,11.7,0,1011.6,0.4,583.1,21.9
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/3/7,-13.9,0,16.3,35.1,3,5.8,0,1017.3,999.9,585.1,23
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/3/8,-3.2,0,26.6,39.4,3,9.7,0,1010.3,0.4,585.1,29
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/3/9,-2.5,11000,31.5,39.4,10.9,13.6,0.07,1014.7,999.9,586.4,23.7
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/3/10,-17,0,25.3,37.2,8.2,11.7,0,1018.2,0.4,586.9,24.6
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/3/11,-11.1,0,22.3,41.9,8.4,7.8,0,1015.6,999.9,588,28.6
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/3/12,-10.1,0,22.5,42.1,12.9,5.8,0,1018.1,999.9,590.5,29.4
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/3/13,4.9,0,31.5,46.8,15.6,13.6,0,1008.7,999.9,587,33
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/3/14,5.8,0,17.1,46.8,15.3,5.8,0,1008.7,999.9,585.9,29.3
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/3/15,7.8,0,999.9,41,10,13.6,0,1015.6,999.9,586.4,23.5
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/3/16,3.3,1000,32.6,40.3,7.9,13.6,0,1014.6,999.9,585.6,26.6
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/3/17,4.7,0,22.9,41,7.9,7.8,0,1008.8,999.9,584.9,29.3
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/3/18,0.1,0,999.9,41.4,14.4,7.8,0,1008.3,999.9,584.7,28.6
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/3/19,-11.2,0,999.9,41.4,14.7,11.7,0,1008.9,999.9,585.4,30.2
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/3/20,0.9,1000,26,40.8,14.7,9.7,0,1009,999.9,584.8,28.3
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/3/21,-24.9,0,999.9,39.9,8.2,9.7,0,1015.3,999.9,587.2,24.6
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/3/22,-10.3,0,17.3,43.5,5.9,5.8,0,1019.3,999.9,588.6,26.4
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/3/23,7.9,0,25.4,43.5,6.3,13.6,0,1016.2,999.9,588.4,27.9
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/3/24,6.6,0,31.1,43.9,10.9,13.6,0,1006.6,999.9,584.9,32.8
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/3/25,9.2,11000,28.2,43.9,12.7,11.7,0.01,1006.3,999.9,584.2,28.7
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/3/26,-8,0,41.8,38.8,6.8,21.4,0,1018.4,0.4,587.7,22.1
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/3/27,-12.1,0,999.9,43.3,2.7,7.8,0,1020,999.9,588.5,27.7
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/3/28,-8.3,0,999.9,45.9,2.7,9.7,0,1006.6,0.4,585.2,30.6
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/3/29,-1.6,0,999.9,46.2,12.7,7.8,0,1000.2,999.9,582,34.1
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/3/30,17.4,1000,28.9,46.2,12.7,15.5,0.04,996.4,999.9,578.7,29
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/3/31,18.9,11000,34.4,40.6,23,9.7,0.05,993.6,999.9,577,31.1
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/4/1,20.4,11000,999.9,43.7,23.9,9.7,0.17,988.1,1.2,575.7,33.5
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/4/2,13.2,11000,999.9,43.7,22.8,11.7,0.17,998.8,0.4,579,28.2
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/4/3,5.1,11000,38.3,36.3,19.6,9.7,0,1004.1,999.9,581.8,28.2
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/4/4,-5.2,0,999.9,35.1,8.6,9.7,0,1020.1,0.4,587.9,21
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/4/5,-2.4,0,18.3,43,5,11.1,0,1015.6,999.9,587.4,31.1
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/4/6,16.7,111000,25.1,43,5.5,11.7,0.02,1012.6,999.9,587.9,28.2
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/4/7,15.8,101000,17.1,42.6,12.9,7.8,0,1014.4,999.9,587.5,26.9
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/4/8,9.8,11000,24.3,42.6,13.3,9.9,0.01,1011.4,999.9,586.2,29.5
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/4/9,-2.1,0,999.9,44.1,17.4,15.5,0,1006.1,999.9,585.2,33.4
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/4/10,-8.5,0,30.3,44.4,17.8,13.6,0,1007.7,999.9,586.9,32.3
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/4/11,-1,0,29.1,44.4,17.1,13.6,0,1010.9,999.9,587.9,32.1
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/4/12,9.7,1000,23.1,43.2,17.2,11.7,0,1011.7,0.4,587.8,30.2
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/4/13,9.1,1000,28.9,42.4,16.7,13.6,0,1013.5,999.9,587.9,28.4
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/4/14,1.5,0,999.9,43.5,14.7,15.5,0,1012.2,0.4,588,33.5
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/4/15,10.5,0,24.7,43.5,14.9,9.7,0,1007.9,0.4,587.7,32.1
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/4/16,14.2,1000,999.9,46.2,17.4,9.7,0,1009,999.9,587.4,33.8
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/4/17,19.2,11000,18.6,46.2,18.5,8.5,0.01,1009.9,999.9,587.5,31.3
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/4/18,19.4,11000,26.4,45,18.7,11.7,0.04,1003.7,0.4,583.9,32.7
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/4/19,13.2,0,30.3,45,19.6,11.7,0,1003.7,999.9,583.4,30.6
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/4/20,-3,0,999.9,44.1,18,15.5,0,1008.7,999.9,586.4,31.5
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/4/21,7.2,0,23.9,50.7,17.6,9.7,0,1004.7,999.9,586.6,38.3
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/4/22,10.2,0,999.9,50.7,18.1,11.7,0,998,999.9,584.9,38.2
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/4/23,-8.4,0,999.9,48.6,18,13.6,0,1006.4,0.4,586.6,32.2
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/4/24,-6.7,0,41.6,50.7,18,15.5,0,1006.1,999.9,586.8,35.6
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/4/25,-11.2,0,999.9,50.7,19.8,7.8,0,1016.2,0.4,590.5,29.9
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/4/26,-8.4,0,20.8,43.9,20.8,7.8,0,1013.8,999.9,589.6,32.2
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/4/27,-8.3,0,24.7,44.6,20.5,9.7,0,1015.9,999.9,591.5,33.1
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/4/28,-12.2,0,22.3,44.6,15.6,9.7,0,1023.3,0.4,594.6,29.8
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/4/29,-12.1,0,17.7,47.1,12.9,7.8,0,1018.6,999.9,592.5,33.6
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/4/30,12.3,0,27,48.2,14.4,5.8,0,1009.1,0.4,589.8,36.8
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/5/1,25,11000,999.9,48.2,27.1,7.8,0.13,1012.3,999.9,590,34.6
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/5/2,23.2,101000,27.8,49.1,21.6,5.8,0.01,1011.3,999.9,589.6,33.8
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/5/3,17.5,100000,28.2,52,19,11.7,0,1011.2,0.4,589.3,35.1
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/5/4,8.9,0,19.2,54.9,21.2,7.8,0,1003.2,999.9,588.3,41.6
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/5/5,14.6,0,34.4,56.1,24.4,7.8,0,1001.1,999.9,587.6,40
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/5/6,26.3,11000,999.9,56.1,24.4,9.7,0.28,1005.6,0.4,587.8,36.2
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/5/7,28,11000,999.9,48.9,27,5.8,0.03,1010.1,0.4,589.5,34.9
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/5/8,29.1,11000,20.8,50.4,27.7,7.8,0.13,1006,0.4,587.3,35.7
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/5/9,25.8,11000,21.4,50.4,23.4,9.7,0.4,1008.9,0.8,586.7,30.5
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/5/10,27.4,10000,14.2,42.4,23.4,5.8,0.08,1009,999.9,587.2,33.3
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/5/11,23.5,10000,18.8,45.7,27.5,5.8,0,1005.7,999.9,587,35.6
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/5/12,24.1,11000,22.1,50,27.5,9.9,0,998.5,999.9,584.8,39.4
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/5/13,26,11000,25.8,50,28.4,11.7,0.24,993.1,1.2,582.2,39.2
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/5/14,26.6,111000,999.9,50,28.8,9.7,0.27,999.3,0.4,583.1,33.7
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/5/15,22.7,10000,26.6,47.5,28.8,11.7,0,1004.4,999.9,586.6,37
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/5/16,20.7,10000,999.9,54.1,31.8,9.7,0,1000.7,999.9,587.7,42.4
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/5/17,18.3,0,36.1,57.9,30.9,11.7,0,995.4,999.9,587.5,48
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/5/18,19.6,0,28.7,57.9,33.4,13.6,0,994.7,999.9,588,46.4
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/5/19,32,10000,26.8,55,34.5,11.7,0.19,998,999.9,587.1,41.5
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/5/20,35.1,110000,14.4,61,34.5,13.6,0,993.2,0.4,585.6,46.5
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/5/21,25,10000,999.9,64.4,35.2,11.7,0,986.6,999.9,585.7,53
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/5/22,16.5,0,999.9,64.4,37,13.6,0,988.5,999.9,586.7,50.7
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/5/23,19.7,0,999.9,64.9,34.9,9.7,0,991.6,0.4,588.1,51.4
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/5/24,24.9,0,999.9,68,37,7.8,0,985.4,999.9,586.3,55.7
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/5/25,29.5,10000,28,68,41.5,9.7,0.03,987.5,999.9,586.7,51.4
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/5/26,36,10000,17.7,60.4,34.5,9.7,0.37,997.2,999.9,587.7,42.5
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/5/27,36.7,10000,999.9,52.5,34.3,7.8,0.67,1002.5,0.4,589.4,41.9
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/5/28,35.9,11000,17.5,52.5,34,9.7,0.13,1006.3,0.4,590.9,41.8
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/5/29,34.5,10000,999.9,49.6,34,7.8,0.15,1005.3,0.4,590.4,41.5
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/5/30,36.2,10000,16.9,51.1,35.2,5.8,0.44,1002.3,0.4,588.8,41
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/5/31,35.4,10000,30.3,56.3,35.4,11.7,0.31,999.4,999.9,587.1,41.8
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/6/1,35.2,10000,999.9,56.3,33.4,9.7,0.39,999.3,0.4,587.6,43.4
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/6/2,34.5,10000,999.9,63.1,33.4,9.7,0.02,990.5,999.9,586.8,50.2
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/6/3,34,10000,999.9,63.1,37.4,9.7,0.15,999.5,999.9,590,45.8
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/6/4,34,10000,999.9,56.8,37.2,7.8,0.05,1001.8,999.9,590.2,43.6
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/6/5,34.7,10000,999.9,55.2,34.7,7.8,0.19,1001.6,999.9,589.8,44.2
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/6/6,33.9,10000,999.9,52,34.7,5.8,0.01,1001.9,999.9,590.1,43.4
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/6/7,33.7,10000,999.9,52,34.7,7.8,0.25,1003.7,999.9,589.6,41.1
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/6/8,30.9,11000,23.9,49.5,33.6,11.7,0.02,1008.8,999.9,590.9,38
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/6/9,26.9,0,999.9,50.9,31.8,7.8,0,1006.3,999.9,591.5,43.1
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/6/10,27.2,0,999.9,56.5,32,5.8,0,999.3,999.9,589.2,45.9
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/6/11,33.8,10000,999.9,57.9,34.9,9.7,0,996.9,999.9,588.2,45.8
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/6/12,37.9,10000,999.9,59.5,37.8,7.8,0.32,997.2,999.9,588.6,47
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/6/13,37.6,10000,22,63.7,38.5,11.7,0.17,992.3,999.9,588.2,49.5
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/6/14,38.3,10000,999.9,64.6,39.4,5.8,0.02,989.1,999.9,586.5,52.8
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/6/15,35.5,10000,999.9,67.1,42.3,7.8,0.06,983.8,999.9,585.8,55.4
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/6/16,37,10000,999.9,68.4,42.4,9.7,0.01,985.6,999.9,587.4,56.1
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/6/17,36.4,10000,999.9,68.4,44.4,7.8,0,987.4,999.9,588.3,55.8
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/6/18,36.9,10000,999.9,66.4,43.7,7.8,0.02,988.5,999.9,588.3,54
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/6/19,32.3,0,999.9,68,45,5.8,0,984.9,999.9,587.3,57.5
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/6/20,37,10000,999.9,68,41.7,9.7,0.23,988.6,999.9,588.3,52.4
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/6/21,40,10000,19.6,64.6,41.2,5.8,0.21,995,0.4,589.1,50
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/6/22,38.7,10000,999.9,62.8,41.9,7.8,0.08,991.7,999.9,589.2,52
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/6/23,39.5,10000,999.9,63.1,42.4,5.8,0.31,993,999.9,589.2,51.4
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/6/24,39.5,10000,999.9,63.1,40.5,9.7,0.59,996.9,999.9,589,46.8
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/6/25,38.1,10000,999.9,66,40.5,7.8,0.05,990.1,999.9,587.5,52.4
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/6/26,39.6,10000,999.9,66,42.4,7.8,0.13,993.8,999.9,589.7,50.7
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/6/27,39.4,10000,999.9,63,42.8,9.7,0,996.6,999.9,591.4,52.1
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/6/28,39,10000,999.9,64.8,41.4,9.7,0,995.2,999.9,591,51.8
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/6/29,38.9,0,999.9,64.8,41.9,7.8,0.02,992.3,999.9,589.5,53.7
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/6/30,37,10000,20,67.1,43.5,5.8,0,988.4,999.9,588.1,53.6
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/7/1,38.5,10000,999.9,67.1,40.6,7.8,0.31,991.6,999.9,587.4,48.5
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/7/2,39.2,10000,999.9,62.2,41.4,5.8,0.05,993.8,999.9,587.5,48.2
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/7/3,39.9,10000,999.9,62.2,42.3,9.7,0.35,992.9,999.9,587.8,49.1
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/7/4,38.9,10000,999.9,62.2,40.8,5.8,0.1,995.2,999.9,589.4,49.6
55299099999,"NAGQU, CH",31.4833333,92.0666666,4508,2021/7/5,38.6,10000,999.9,61.2,38.3,5.8,0,998.5,999.9,591.1,48.2
